period,mean_rarity,median_rarity,rare_word_ratio,std_rarity,word_count
2013-06,2.6030854271356785,2.4299999999999997,0.08442211055276382,1.6612617435677928,995
2013-07,2.466956289978678,2.435,0.0511727078891258,1.518222385327344,1876
2013-08,2.391929595827901,2.1900000000000004,0.04758800521512386,1.45038988787688,1534
2013-09,2.6349828178694157,2.55,0.0859106529209622,1.5636342754848709,291
2013-10,2.363939724830749,2.21,0.04324088228870933,1.4300738093194154,4579
2013-11,2.425806451612903,2.66,0.03225806451612903,1.101994596888424,31
2013-12,2.4274493517017826,2.3200000000000003,0.04639384116693679,1.4543412062766758,4936
2014-01,2.4501641199773627,2.26,0.05602716468590832,1.474279821384107,1767
2014-02,2.393803827751196,2.205,0.0430622009569378,1.367715109883462,418
2014-03,2.4315849324804546,2.33,0.03411513859275053,1.4037176666134088,1407
2014-04,2.4861724137931036,2.48,0.041379310344827586,1.3727413441212044,290
2014-05,2.316255605381166,2.1399999999999997,0.042600896860986545,1.3568616906930393,892
2014-06,2.2449333333333334,2.04,0.018333333333333333,1.282812598247391,1200
2014-08,2.4698909657320876,2.4699999999999998,0.045950155763239874,1.4283070018516046,1284
2014-09,2.339731182795699,2.09,0.031586021505376344,1.366037282743351,1488
2014-11,2.3488366571699903,2.1900000000000004,0.030864197530864196,1.4063040218278366,2106
2014-12,2.3095106082036776,2.05,0.034229137199434226,1.3533081321428457,3535
2015-01,2.352129464285714,2.2199999999999998,0.03616071428571429,1.4248686252810916,2240
2015-02,2.26375,1.975,0.05,1.474955401868138,40
2015-04,2.4423367346938774,2.31,0.04897959183673469,1.4161363609243973,980
2015-06,2.579875,2.4699999999999998,0.084375,1.6211367491285245,320
2015-07,2.484296407185629,2.39,0.04640718562874251,1.402868409516099,668
2015-09,2.4959902794653703,2.45,0.04738760631834751,1.460974378133601,823
2015-11,2.420262237762238,2.335,0.043706293706293704,1.422465210080267,1144
2015-12,2.418372881355932,2.3899999999999997,0.061016949152542375,1.5102811714683124,295
2016-04,2.244691358024691,2.04,0.023868312757201648,1.3129552815716146,1215
2016-05,2.320029440628067,2.08,0.042198233562315994,1.3360053163133918,1019
2016-06,2.3053253316487683,2.1399999999999997,0.02337334175615919,1.3327786503386867,1583
2016-07,2.3589334195216547,2.2199999999999998,0.049773755656108594,1.4251025298267346,1547
2016-08,2.3847489539748956,2.2350000000000003,0.038354253835425386,1.386352377521924,1434
2016-09,2.2843640699523053,2.08,0.022257551669316374,1.2552486757142278,1258
2016-11,2.4019559902200487,2.255,0.04523227383863081,1.4033482797050627,818
2017-01,2.404051724137931,2.525,0.02586206896551724,1.4465344903621802,116
2017-04,2.4229508890770535,2.375,0.04403048264182896,1.41050494082957,2362
2017-12,2.3938335809806834,2.24,0.0475482912332838,1.4082899905261528,673
2018-01,2.293061122244489,2.065,0.03406813627254509,1.3247475269998157,1996
2020-07,2.2695,2.0549999999999997,0.018,1.2667308909156672,500
2020-08,2.583720667232117,2.4000000000000004,0.07520497596833475,1.6528820312821408,3537
2021-11,2.2633363907360695,2.04,0.0316441183214859,1.2996181821165629,4361
2022-01,3.1977495029821075,3.2,0.05487077534791252,1.358108798229282,2515
2022-02,2.4665158371040725,2.33,0.044900800556909155,1.47440197998482,2873
2022-04,2.4630269345874303,2.37,0.049166310389055154,1.4787706739000468,2339
2022-08,2.4116432337434093,2.16,0.05272407732864675,1.4454146719706655,1138
2022-10,2.410600790513834,2.2199999999999998,0.055731225296442685,1.5494288998629786,2530
2022-12,2.4684884884884886,2.41,0.057057057057057055,1.4680468586515945,999
2023-01,2.317335243553009,2.1900000000000004,0.034383954154727794,1.335739733429669,1047
2023-02,2.447259052924791,2.46,0.0350974930362117,1.3588829007333596,1795
2023-03,2.3353540587219346,2.1900000000000004,0.03454231433506045,1.2829051406986498,1158
2023-04,2.3316290018832393,2.2,0.03483992467043315,1.3393706120307765,1062
2023-05,2.3685679806918745,2.2,0.029766693483507644,1.3446275360801223,1243
2023-10,2.4881194690265485,2.29,0.061946902654867256,1.5032297835618242,452
2023-11,2.4311769911504424,2.24,0.04513274336283186,1.4049739501259588,1130
2024-01,2.481679389312977,2.3,0.061068702290076333,1.499749369734139,655
2024-03,2.4454212454212456,2.21,0.06227106227106227,1.4922441449441377,273
2024-04,2.4304564714946073,2.5,0.02889060092449923,1.363640711342505,5192
2024-07,2.275006031363088,2.0599999999999996,0.033775633293124246,1.3539287536378843,1658
2024-08,2.365209930631617,2.1900000000000004,0.040525739320920046,1.3996065991747142,2739
2024-10,2.313313106796117,2.1950000000000003,0.02912621359223301,1.359908020527209,824
2024-12,2.3988863287250384,2.1950000000000003,0.04992319508448541,1.4818198889161234,3906
2025-02,2.42757225433526,2.38,0.06936416184971098,1.4860732684595932,173
2025-03,2.426484375,2.435,0.038628472222222224,1.3939966964402803,2304
2025-04,2.441834862385321,2.2,0.053007135575942915,1.5236589154297322,981
2025-05,2.373417447728911,2.1900000000000004,0.03821196827685652,1.3797250076830798,1387
2025-06,2.417332228666114,2.21,0.053852526926263466,1.4387564275476574,1207
2025-11,2.3135683453237412,2.13,0.03741007194244604,1.3994009769361246,695
2025-12,2.3473480243161093,2.09,0.04154002026342452,1.3938381308490457,3948
